Willem Usselinx (1567-after 1647). Merchant and founder of the West India Company,anoniem,," anonymous, Holland",nl,1637, Holland, oil on panel,Rijksmuseum,1637,https://lh3.googleusercontent.com/37JW5BF4_6qeKibxQcmBda4QQj1OQiM7ApJpAXB56Lt31Air6skf8MWMtwFxU5wtt_EXt3D9bKDnqM_TVEIe0sj2G4Bb=s0
Cornelis van Aerssen (1637-88),anoniem,," lord of Sommelsdijk. Governor of Suriname since 1683, anonymous",nl,ca. 1680, Northern Netherlands, Northern Netherlands,Rijksmuseum,ca. 1680,https://lh3.ggpht.com/eezbIOlnpxDCfdrLKvLIm6mdZ6IaD2dsLE_hRmcybKqXKw_A7z6UDcOVHBetrnCzUSVTGAMNfR8KX00LOpsn-dkTgw=s0
Portrait of Julien de Brouckere,anoniem,," left side panel of a triptych, anonymous",nl,1584, Bruges, Bruges,Rijksmuseum,1584,https://lh3.googleusercontent.com/2mhyBj4ZA-ExBTNGVlpHXxOjom8ToIUEmoX6IbC679jzFo8WCZ97DV57BtNmHZqERViFN0qU64HuIJq3Rk3cmmIInxw=s0
The Calling of Saint Anthony,Aertgen Claesz. van Leyden,," Aertgen Claesz. van Leyden (c. 1498 - c. 1564), Leiden",nl,ca. 1530, Leiden, oil on panel,Rijksmuseum,ca. 1530,https://lh3.googleusercontent.com/v0o6NviIvmifjH5rLotTWewamQzG948GjlE8NcmO-JsLrNUfYqTr6uKAqPbMGUY37oATOwUaR2x0b5fw6c-4YI_ydgU=s0
Jesus Says Goodbye to Mary,Cornelis Engebrechtsz.,," Cornelis Engebrechtsz. (ca. 1462 - 1527), Leiden",nl,ca. 1515 - ca. 1520, Leiden, oil on panel,Rijksmuseum,ca. 1515 - ca. 1520,https://lh3.googleusercontent.com/vxpVLegQ9a3UoZOyMA0DNVyrYGj89L4IB3iblMu8u78rfnLx-IdK2qKnJ5aUr4ejya0WX9kgTBFKr4y2zbk-DGyVBg=s0
The Martyrdom of Saint Lucia,Meester van de Kruisafneming van Figdor,," Master of the Descent from the Cross from Figdor, Haarlem",nl,ca. 1505 - ca. 1510, Haarlem, oil on panel,Rijksmuseum,ca. 1505 - ca. 1510,https://lh4.ggpht.com/s_32ZlJiUoeQSiEwKF-cAP_QFhCNWvqzvKClbwpC6A_r-ziJvJumqG_8OPrdts4RPkOEwvZNSwV-jbcMM8GkYXdftJPy=s0
The Siege of Rhenen,Meester van Rhenen,," Master of Rhenen, Northern Netherlands",nl,ca. 1499 - ca. 1525, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1499 - ca. 1525,https://lh3.googleusercontent.com/HWR4TUuTm1Lks6WiOWfuOygSYo2YxQtn_nylRIYBnkgts_3MIboB2BqMqUcsR9-dVAjvOaUE0PEx8GGnb9GvdlWvkz4O=s0
Portrait of a Man,Adriaen Thomasz. Key,," Adriaen Thomasz. Key (ca. 1544 - after 1589), Antwerp (city)",nl,1581, Antwerp (city), oil on panel,Rijksmuseum,1581,https://lh3.googleusercontent.com/yXmVT0leJe4X3ks3uuerE0BMq2fhJVOW3crFwWrTqLsjt4yYeOjP-aHGx1z_WRTgDu5l8XiaDDEV_CDzWLRQl6U_kQ=s0
Portrait of Cornelis Samuelsz. van Esch (1594/95-1656),anoniem,," anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/9PnAr3vjv63jhCKYOEH9utJzIk4EMtF7IVHhYrZFLaBwONUAe1g9RtWcvR7AsUPuIi5_Li_11PcIkZJPTJBVUzMfNIjp=s0
The Vredenburch castle in Utrecht in a birds eye view,anoniem,," anonymous, Utrecht",nl,ca. 1550 - ca. 1599, Utrecht, oil on panel,Rijksmuseum,ca. 1550 - ca. 1599,https://lh6.ggpht.com/51YFYWXGWsf9-UZajCzmRU_rCVURozQaFc44s3pgGC1A4Vv7I0NV-z5zUH7KeWqtktgNrH-ST9cTPDLOTZcBKx6Y3RQ=s0
Portrait of Josina Jansdr. de Carpentier (1601-34),anoniem,," possibly anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/AGgFkW2pAkeOxP3gxWNhM4-h2S7LcjwyQuV4beNxUfcHBuSyJnlAUPlh5XJn9Ox6IbCfCSyOBOgJXNzhpIEvmYixN74=s0
Portrait of Samuel Cornelisz van Esch,anoniem,," possibly anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/TST39GPI7DAImHsVR5FDmibjkPRS3QmjNIxHfmjITeH05Sw76aoQl3TDqk3uQ1PoP2rlvZ4I-jzDx_46b96H7oDp8uQ=s0
Portrait of Cornelia Cornelisdr van Esch,anoniem,," possibly anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/CH6-aPJcFZP2LEL1v8s71JY13AmlN_Ym_SIJL9KDbLukHjp-4W5x_LcfDI-DftF5c8WMz8hCeBYWS9dMRNJtqPtLKqk=s0
Portrait of Maria Cornelisdr van Esch,anoniem,," anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/LCtoHtcrlDq94KDl1puiJao-Iy8Hl10LsRkfaLCqoEieAHAmx0I7Rrwcks8_V5_R8twRevaeb6EcjJsz3SL_OGBNnj3c=s0
Portrait of Josina Cornelisdr van Esch,anoniem,," possibly anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/tIMf2QRnkyRP3W7E05sScdaCBbizRDnYATgzejrO_L0zbHz2viR2DjkFOLrp6ZlRE6_xyLjiHeWNzs8NO1jdfuMnRw=s0
Wing of an altarpiece with the Adoration of the Magi and the dedication in the temple,Pieter Aertsen,," Pieter Aertsen (1508 - 02-Jun-1575), Amsterdam",nl,1560 - 1565, Amsterdam, oil on panel,Rijksmuseum,1560 - 1565,https://lh3.googleusercontent.com/yHd1PgAupy5RxmVwWZ3smTD2RHlAIyOqmfpr2Goy7Za78dAi6jkpbSjoEQ2nhs-JUUdM1x8m4XVNNnejbsWUc4GQbcg=s0
Naval Battle in the Bay of Vigo,anoniem,," 23 October 1702. Episode from the War of the Spanish Succession, Anonymous",nl,ca. 1705, Northern Netherlands, Northern Netherlands,Rijksmuseum,ca. 1705,https://lh6.ggpht.com/03Xh1EHrzxFY5uTYDTEyGWwTZgDHWLfu-4c5vjALRocJZAzAcvb7ddHlyHG3W8s8XP4-OuYcCVYBSmfuZq1Ci5T7grs=s0
Interior with people drinking and playing,anoniem,," anonymous, Holland",nl,ca. 1620 - ca. 1625, Holland, oil on panel,Rijksmuseum,ca. 1620 - ca. 1625,https://lh3.googleusercontent.com/EwjvbWM7mVqre9MyBEx8OZy61gKa4jic7D9ojaHOhJLZ-YZOQib1Q8POyBIGIGew29TOA_ay_k8HFk90BmMV1jFI=s0
Portrait of Cornelis Cornelisz van Esch,anoniem,," possibly anonymous, Dordrecht",nl,1632, Dordrecht, oil on copper,Rijksmuseum,1632,https://lh3.googleusercontent.com/ctx2DvWqKNpA7BlYO2Gkimt6LeFM6R5Wp37X7okLUTc1N2CMby1wt5qTeR1_Ua_83EaI9-ll3L4ZSPz07y_FLsMcsQ=s0
The Crucifixion,Jacob Cornelisz. van Oostsanen,," Jacob Cornelisz. van Oostsanen (c. 1475 - c. 1533), Amsterdam",nl,ca. 1507 - ca. 1510, Amsterdam, oil on panel,Rijksmuseum,ca. 1507 - ca. 1510,https://lh3.googleusercontent.com/wS0cacc2X3bt-DKd1EqoRuRTgLXa3dfRk3Q3hDDhARsCDIuUfaPMxOtPPXGrkgzZEa-LwP0JlJUdnBMxARsEBCDCcjQ=s0
JC de Brunett. Consul-general of Russia in Amsterdam,anoniem,," anonymous, Northern Netherlands",nl,ca. 1850, ? Northern Netherlands, oil on panel,Rijksmuseum,ca. 1850,https://lh4.ggpht.com/Lr_x-E0IGva07YYe7LMIUs6bSPgR6ZE1IaN1JOkAgoI7gogaMO_Hd_InDCsybhtS9QEoSZjjhpFKz2PJSYexxrryTw=s0
Willem IV (1711-51),anoniem,," Prince of Orange-Nassau, anonymous",nl,ca. 1745, Holland, Holland,Rijksmuseum,ca. 1745,https://lh4.ggpht.com/6AdxyGyt4gklmps7o81kUXtZ1JT-esLJOYum0OvvWrtmmilSfozeLigWpq3kfC7Q_rwrweVhNHMXmkJ6xv_lRGAHBg=s0
Portrait of a man,anoniem,," anonymous, Holland",nl,1597, Holland, oil on panel,Rijksmuseum,1597,https://lh3.ggpht.com/ryc8VWONYG6AQWS4ifBC32kwnfORU9dBZLu_L_gAUuUl_xM2iIw27vWEpqubPAZWHZxv1yyZEnwmRz4IQfDa_UwJgB1x=s0
Joos van Trappen (1599-1647),anoniem,," called Banckers. Vice Admiral of Zeeland, anonymous",nl,ca. 1640, Holland, Holland,Rijksmuseum,ca. 1640,https://lh3.googleusercontent.com/xes52VkGEoGKDjEaSgN4doIyBRfzBdWQa9Y_h_GZE8TT3ol13KmRDL9VI1yQxWE6EagY88TjwYik8TQugV0Lrp0--q0=s0
Sultan Ahmed III (1703-30),Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/N3_8nL3hDZBw9EsQX5eQIPR-qrEiinD6qko2500DOU2JdCpC3nu0vUHFC8MKyuYTFhGzZkFTGMD6vrAeKItIp8c6ZrI=s0
The Kislar Aghassi,Jean Baptiste Vanmour,," chief of the black eunuchs, workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/bS8lzU1wEBiSS0jUNi5Ofg1yu2LtKADMKgKW5Zik7_ZpMNX67Ix83MO8fwj-ZklcVSDkLus4HymaHovexlOQsK7CAg=s0
The water reservoirs,Johann Christian Vollerdt,," the so-called Bends, in the forest of Belgrade",nl,1744 - 1763, Johann Christian Vollerdt (1708 - 27-Jul-1769), Dresden,Rijksmuseum,1744 - 1763,https://lh3.googleusercontent.com/RIpmv_8bK8hph5sB_meXARd5B8dxVgbmR2yhp4gFP9o9d1vQDxX6tFAWoq0Jdp33O13oPwtsSbUvVw90S-vUdpek4lk=s0
De Capoudji Bachi,Jean Baptiste Vanmour,," chief doorkeeper of the Serail, workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/2-qhOwLnH0g8jd100QckABUFAnMVGN-fvGmR-LYyoADi6RXDH7ycX5unCd6liQa8RWM2Y6zTNFACcXMMV7kvlmodd1Y=s0
The sultan-mother,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/FyjnNjJGK4dZ6GZ8XWweGxSCrcm1COLw_6o3se2Hwq9efHPIK6sX41K-6dUXJ18Ka-sR3Vx0nIhrnxiQjTLHfTyYAg=s0
Portrait of a couple with four children,anoniem,," anonymous, Low Countries",nl,ca. 1620 - ca. 1625, Lage Landen, oil on panel,Rijksmuseum,ca. 1620 - ca. 1625,https://lh3.googleusercontent.com/9ovYCI3woRRLW3EKfi1RHJO3CoWosA6j9MvMJ2WstxmEAgQWROR8OjX_IhuIagvDR1Wvl_iNqdyKiV1sGIaKb7-eg7c=s0
A giant radish,anoniem,," anonymous, Northern Netherlands",nl,1626, Northern Netherlands, oil on panel,Rijksmuseum,1626,https://lh3.ggpht.com/yRT_vsyf0Okfq4r2tnSAkroYWJN9m4kTZYSUgtzuyj4hiU1xgTp_Tm0WNOwOWcnyzVQsqnxbkNz78pfSU04a5a_qIhA=s0
The Grand Vizier,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/zh_TN4TDfEtLPiEUmSxA0wMk5IAi43iBiyvKOgLkex-3iczzGH4EuGnvo35aRBoyniIdqWTF-ab5Dzc1mpYmFRJJwJTL=s0
The Seliktar Aghassi,Jean Baptiste Vanmour,," supreme armour-bearer of the sultan, studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/aMS29dBy2E3T-KUGimfJTfGmugWiu_tsfeLiogmIs9oVQBaP2pI8k4Lr8OAqEivnrG1LvX4xE7gPLPaTT0YqoAiLLOIp=s0
The Capou Aghassi,Jean Baptiste Vanmour,," head of the white eunuchs, workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/Q-zPslYT0Z9DCJTYV3jitMUgzHvvqr20VrezdHladnutrWVbAegyqacbuyJaw5g7xpX82kSiv32SwuwVF0njjbW-Lz4=s0
A Tchavouch,Jean Baptiste Vanmour,," a messenger from the sultan, workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/QPSEZxvqgmvFEQ-UOVQ1jmm7bqIZZ6f6kJE5dehq85K64yQJYajfrkC35FersP4QKVa459ycfwG2_gZJocpVeiLpjTw=s0
A soldier of the Janissaries,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/5FguWiy7aAC1YyCtn3MHI7VZGxuCMhDcaqKUg1UN9SeQGjYy5EKU6TAdJoy3oGFMtSu47HOue4qxv89u6Q-94BHuXP8=s0
Aga. Commander in Chief of the Janissaries,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/Qc1vqermnJoCpqx5XwS93nQchAeChuvVMX4Bhg3gCPDgjswM2eqpaAKK6Vj4HqD5ORd8wjzzkoZ5AJzvR49VN9beief2=s0
Tchoadar,Jean Baptiste Vanmour,," servant of the ambassador, studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737)",nl,1700 - 1737, Istanbul, Istanbul,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/VyDox_9JUsAJO4FjaNcQwOm4_b9ppCjOYjyG7Z_Op8kNQAJqGUST2J3QZ3ivKMna_4n2h3_hgSNJUYZFi8QFJv6wvB4=s0
De Tchavouch Bachi,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/PWVH2rc9iWeZYI3D_Tbe_4aRBT_RMy357H3xfpmOAB4B5P7pnlYvB-Sulv_PIl7rfSBS36OREppXSJ6BEbSKLFVxqQ=s0
Dervish,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/F6K87mgKTc3rwDdor7Nty_bDLWqXHAYYUF_VmGC8hdR-OIpVWjDTIICpykpXhP4ehjBSSqfy7mz7Si9NcYCrJyXy3po=s0
Man of the island of Serifos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/6CT7-frpql3HmGeBHQZz35wez_FkDcfKf5zzbSkTKP1ab-zyj43o_lbCSL2CEiz4qdEIkyMhv5QO6JavbC3EWPm8Cg=s0
Man of the Island of Patmos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/YhTdMs7Jc8QqH3nYN8dfd5NfIZfPXsFvp6HeJZwnT4Ha0o_4Gg1VuBQO2Zvax23MhP6Pd4vAtgeu0uAHb--0cpTvqIJo=s0
Woman of the Island of Patmos,Jean Baptiste Vanmour,," Workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/TWwZgrn-HyRcz_ggYbPCVY9LMFbpSxoOQFAXHr-jO80tb2fftV_RhgxrRQu2_kZxvw1jWkbP-V8F9kjKDaGhZkBXu8o=s0
Woman of the Island of Mykonos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/7A6x7WikFMIeqEO-eUR1-I4bVsx_wT-GEfZLvLphcGBY3rClzx2e29zPsbt-krl54kN9T9DH12WS-cVAfgtqjtIyNw=s0
Man of the island of Mykonos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/CZZMdmmDfh8E-pQLCc1v0YsM1Ij5-5H39DBhzAhNtlasFVqMZfvbbucECVZ1ZlquyivfExrAG3AsHyd8VJzWbmA_m7M5=s0
Greek clergyman,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/qWTA5mjn4EpZsdrvfg3VMkISaBzgJA6U80j9L-uRayJlg-3_kaf0hHA3W1azNwnawmN6Btk2W_Ow-FBxaMSHGZJ6Y8QE=s0
Jewish money changer,Jean Baptiste Vanmour,," atelier of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/xvl-b-cPkVrMWi5BckA4jkuMpa5g9Z_o4ujRA8isJkoZyYwFl0mX422eznHhgpCnWOG3DFPbYeawvGVoIpkGZ4ONBbM=s0
Man of the island of Kythnos (Thermia),Jean Baptiste Vanmour,," workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/BzbVSpBf--L3Cwe4ps8Q8Iv_yHEW9jcpAeMM7lLzxFAzNvYlWTKiVow2jvbny8GdvSpTYz1BQaaRCiknezS14KRR6sc=s0
Man of the island of Tinos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/_NPM6FDwKN1TG6i71N9TY-yUoY-G6imOVN12PliG9FJES3mUzdpDBNkPtmQSpy8j87haJ_L5xEKcVWHNhytnwRg0zWu6=s0
Bulgarian from the coast,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/nKruwKvuj36zbao8knz1TCAwEbLE4VME5cGsqsW-rEtQ7_NTUKZ5z92Lpbnwi-obRx_as3Q9wLJZVoICA0uPCIh_GQ=s0
Man of the Albanian coast,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/CCmGqd2Pw6vgyEgNGck_s7Te7mnbJNAlEF9rb1gnMQJwcnHt9HBfsuSyh8eW_Pq4unao5mY847FrSf3WUwG9eMDTxw=s0
Albanian Shepherd,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/rAkFbz4_ITmhlgv2m9yruMBaejkqxx0LF5lOgR1YDIy-dpSyzIT855u0CtAtKoTUYO8Gc_Wq-wzPMlllQorJjsDoNtQ=s0
Woman of the Albanian Coast,Jean Baptiste Vanmour,," workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/YPYZj2_6GkKZvQie1aoNiVJp7jL4UOu_8fOj8GuA-Tc2W_XYMKh0mc78rjWSdRivfuGWOaG_zuJJBUd9n7HXCV4HKA=s0
Woman of the Island of Tinos,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/CiMxm3kRzCjeT5c4jcDIj4vVn5YtMMA0hdSRzy8uW1-cZYUbZazt_tIbVkNzxFoIYGgF1TPgEpkcQKq49hRMlUrmX2k=s0
An Albanian sailor,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/yHoLyojejrjPCa4EojgtU7TwGrennrGNXbF7ONDauS5ZQTzCtpryeb9VrrFS6Hsh6lYPB7C_GYz1d4hhumP3Z1K8D6ye=s0
Albanian soldier,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/PEAXTF28hXjnqF5NMRa-A5OH5t5UoMgQFXu781YBKzKoK1AXPGKCS6sL_fDaqn3bRxo_JAf6nrlbkBlUxN_zgpUuNBlS=s0
Bulgarian woman,Jean Baptiste Vanmour,," studio of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/EyVuADPcwQGUySjBykzj3g9h7WDSLr7F6erW9UawApLTZvVAN1tQqIjVNEu_Ui0IZqZhiAMCNZJMh4zi7tXxi7HMEnI=s0
Catharina Fourmenois (1598-1665),Gortzius Geldorp,," mentioned on object Gortzius Geldorp (1553 - in or after 1619), Cologne",nl,1604, Cologne, oil on panel,Rijksmuseum,1604,https://lh3.ggpht.com/2tt0vNvFp1bkSoZM5y0I9pHXTHniDeLABjBGbw-N2B06F5rRTUvPJr6FCCf01BnndDLHBnL_ZuChM6xfxiU1sxlAKpBg=s0
Portrait of Johan van Ceters (1602-29),anoniem,," anonymous, Northern Netherlands",nl,na ca. 1650, Northern Netherlands, oil on panel,Rijksmuseum,na ca. 1650,https://lh4.ggpht.com/ZKYQp5evdCk1zOWeH-EXLgN_c3ZRP05h5LnTLjBCBtP0nKxRgHOYQFQotR9Rd7ulSioxJlNLEg-Aqn5vlDf9iOwOegz6=s0
View of Constantinople and the Serail from the Swedish Embassy in Pera,Antoine van der Steen,," Antoine van der Steen (.... - before 1784), Istanbul",nl,ca. 1770 - 1780, Istanbul, oil on canvas,Rijksmuseum,ca. 1770 - 1780,https://lh3.googleusercontent.com/tJHEzFxtvCwfmASnplbPLFIPfO7M34aKmitUQfDDAJlAJ8-gM8pmiiLy8Ydxs1QfnVuDJN3OLdTw809ojuaReKKX_X9t=s0
View of Ankara,anoniem,," anonymous, Turkey",nl,1700 - 1799, Turkey, oil on canvas,Rijksmuseum,1700 - 1799,https://lh4.ggpht.com/WAw8rXTnwc022A6tDfQGVwii4OC9UKczlQ56Tgs2bDr-grrnrDv6K3MRPn806ZscjGldTqfjo8sU_iJTQBFPc7mbNQ=s0
Portrait of a woman,anoniem,," anonymous, Northern Netherlands",nl,1645, Northern Netherlands, oil on panel,Rijksmuseum,1645,https://lh3.googleusercontent.com/_obFr-WzkYIPfCs0iNYgkFSIb3_eQR-q3HohbUE6ZCCsSz1xhLQDR_Wb_tUlMDo1Ok0fEbbMhN1Hrrmmb7naP5j0vg=s0
Portrait of a man,anoniem,," anonymous, Northern Netherlands",nl,1627, Northern Netherlands, oil on paper on panel,Rijksmuseum,1627,https://lh3.googleusercontent.com/-KaJp7ssh9HEzOrDojFb2iuTGukfyn9KyGOfOM8fU-xDNm3xfYJvTe0-hNNOVoRAj5HJgdMKaQMnH_pUKr7xdXqONNI=s0
Portrait of a man,anoniem,," anonymous, Northern Netherlands",nl,ca. 1540 - ca. 1550, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1540 - ca. 1550,https://lh3.googleusercontent.com/-6UPrUuP_Du8X_5P8LrllOQExK5rMsXUgFcsPxtIEpLTI1UOVY4gcQV5r1v29hpQsNdjVsYYNhs7wjlb00YSW_xx2o4=s0
Woman of the island of Kythnos (Thermia),Jean Baptiste Vanmour,," workshop of Jean Baptiste Vanmour (09-Jan-1671 - 22-Jan-1737), Istanbul",nl,1700 - 1737, Istanbul, oil on canvas,Rijksmuseum,1700 - 1737,https://lh3.googleusercontent.com/da2xlAzgr0HGxBSkmBHfY1LgJBiym1yvIs7EmEl_jJVBPxfoPzEH9CRlo1knkcb8a-yO7eKHS6X6TlhB5WDPwPWrwm0_=s0
Johan Philip van der Kellen (1831-1906). Director of the State Print Room (1876-96),Jan Veth,," self-signed Jan Veth (18-May-1864 - 01-Jul-1925), Netherlands",nl,1904, Netherlands, oil on canvas,Rijksmuseum,1904,https://lh3.ggpht.com/anlgnYj1WdL8p9Tip5--Hf34Qn1JbIYFTkN9QG7Aw5C9ZpY4kouVoPPIyCFwaqb_PjSXL_nYlR3Xy4XkIKWMBp815NI=s0
Jean Bernard (1765-1833). Amsterdam collector and painter,Gerrit Jan Michaëlis,," mentioned on object Gerrit Jan Michaëlis (28-Apr-1775 - 31-Oct-1857), Haarlem",nl,1828, Haarlem, oil on paper on panel,Rijksmuseum,1828,https://lh4.ggpht.com/lXOpdOP3aaVc1kbMDkcdkOhgySCaNMhmqrSqJaubFduncWOWZ1S9ImgcdQSCnJTkWBQmseducb89eZwg-nu_gYkU8Z7d=s0
Elegant company by a fountain,anoniem,," anonymous, Southern Netherlands",nl,ca. 1660 - ca. 1670, Southern Netherlands, oil on canvas,Rijksmuseum,ca. 1660 - ca. 1670,https://lh6.ggpht.com/VA9fz5uCXkdu6j88pA2G_Z8JlIQbdJrYnZxexpm_KCBflHDrkd-qDUDGnwNKKyrepID64emej90D0oZygo-_bt6K9fx2=s0
